BUYER_DEA_NO,BUYER_STATE,BUYER_COUNTY,lat,lon,total_dosage_unit,total_records,countyfips,average_population,per_person,linear_per_person,BUYER_BUS_ACT,BUYER_NAME,BUYER_ADDRESS1,BUYER_CITY,BUYER_ZIP,BUYER_ADDL_CO_INFO,BUYER_ADDRESS2
BE5312905,LA,LAFOURCHE,29.8008,-90.8169,412800,1028,22057,95051.57142857143,0.6,1.9463539371273166,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",201 N. CANAL BLVD.,THIBODAUX,70301,DBA: CVS/PHARMACY  # 05297,
BT9840237,LA,LAFOURCHE,29.8059,-90.817,18830,125,22057,95051.57142857143,0,0.08868461734815553,RETAIL PHARMACY,THE MEDICINE CABINET,402 NORTH CANAL BLVD,THIBODAUX,70301,,SUITE D
FF0651061,LA,SAINT TAMMANY,30.3582,-89.7482,802510,1875,22103,228431.14285714287,0.5,1.5744581024884745,RETAIL PHARMACY,FAMILY DRUG MART #2,61461 HIGHWAY 1090,PEARL RIVER,70452,INSIDE JUBILEE FOOD STORE,
BF8624238,LA,SAINT TAMMANY,30.3083,-89.7457,18900,157,22103,228431.14285714287,0,0.03697902549202562,RETAIL PHARMACY,"F AND M SPECIALTY PHARMACY, IN","118 VILLAGE STREET, SUITE D",SLIDELL,70458,,
FI2905721,LA,CAMERON,29.8081,-93.1657,6400,27,22023,7365,0.1,0.3893643507729568,RETAIL PHARMACY,INSTITUTIONAL PHARMACY SOLUTIONS,5360 W CREOLE HIGHWAY,CAMERON,70631,,
BB5031959,LA,UNION,32.7689,-92.3912,1019200,5085,22111,22742.428571428572,6.4,20.085603804314836,CHAIN PHARMACY,BROOKSHIRE PHARMACY,1018 STERLINGTON HWY,FARMERVILLE,71241,,
BW5506069,LA,UNION,32.7733,-92.3944,710990,3871,22111,22742.428571428572,4.5,14.011608617712792,CHAIN PHARMACY,WAL-MART PHARMACY 10-1110,833 STERLINGTON HWY,FARMERVILLE,71241,,
AF5457292,LA,UNION,32.7734,-92.4025,584970,888,22111,22742.428571428572,3.7,11.528091297004218,RETAIL PHARMACY,FARMERVILLE DRUG COMPANY INC,300 EAST WATER,FARMERVILLE,71241,,
AN7851961,LA,UNION,32.7757,-92.4043,299970,854,22111,22742.428571428572,1.9,5.911503164946263,RETAIL PHARMACY,NORTHSIDE PHARMACY,201 E FRANKLIN STREET,FARMERVILLE,71241,,
BC5312804,LA,JEFFERSON,29.9107,-90.2018,742300,1881,22051,432413.71428571426,0.2,0.7692828451970309,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",2850 HIGHWAY 90 WEST,AVONDALE,70094,DBA: CVS/PHARMACY  # 05543,
BE5312804,LA,JEFFERSON,29.9107,-90.2018,328800,782,22051,432413.71428571426,0.1,0.3406942484724657,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",2850 HIGHWAY 90 WEST,AVONDALE,70094,DBA: CVS/PHARMACY  # 05543,
FW0601511,LA,JEFFERSON,29.9089,-90.2056,263110,1619,22051,432413.71428571426,0.1,0.27260722327576276,CHAIN PHARMACY,WINN DIXIE PHARMACY #1418,3001 HIGHWAY 90,AVONDALE,70094,,
BW4375209,LA,JEFFERSON,29.9089,-90.2056,20300,151,22051,432413.71428571426,0,0.020937097107221806,CHAIN PHARMACY,"WINN-DIXIE PHARMACY, #1418",3001 HIGHWAY 90,AVONDALE,70094,,
BW9728784,LA,JEFFERSON,29.9089,-90.2056,77000,539,22051,432413.71428571426,0,0.0797060776012553,CHAIN PHARMACY,WINN DIXIE MONTGOMERY,WINN DIXIE PHARMACY # 1418,AVONDALE,70094,,3001 HIGHWAY 90
BF5841817,LA,RAPIDES,31.3859,-92.4341,1757300,8044,22079,130994.71428571429,1.9,6.012418571099454,RETAIL PHARMACY,FRED'S PHARMACY #3006,4828 SHREVEPORT HWY,PINEVILLE,71360,,
BT8225802,LA,ORLEANS,29.9486,-90.1315,948200,2083,22071,298219.28571428574,0.5,1.424942020205255,RETAIL PHARMACY,TERSCO,DBA: CASTELLON PHARMACY,NEW ORLEANS,70118,,8232 OAK STREET
BW5877658,LA,ORLEANS,29.9447,-90.1336,837400,2970,22071,298219.28571428574,0.4,1.2584211805644065,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",718 S. CARROLLTON AVE.,NEW ORLEANS,70118,DBA: WALGREENS # 04450,
FH2034786,LA,ORLEANS,29.9446,-90.1348,274415,1273,22071,298219.28571428574,0.1,0.4123134648134761,RETAIL PHARMACY,H & L PHARMACY,8200 HAMPSON STREET,NEW ORLEANS,70118,,SUITE 400
BW6443787,LA,SAINT TAMMANY,30.3085,-89.8292,1359740,7216,22103,228431.14285714287,0.9,2.6677691450667096,CHAIN PHARMACY,WAL-MART PHARMACY 10-2665,167 NORTHSHORE BLVD.,SLIDELL,70460,,
AK5358848,LA,SAINT TAMMANY,30.2878,-89.7809,1255930,3814,22103,228431.14285714287,0.8,2.4640891218625627,CHAIN PHARMACY,K & B LOUISIANA CORPORATION,114 GAUSE BOULEVARD WEST,SLIDELL,70460,RITE AID #7290,
BS6575952,LA,SAINT TAMMANY,30.3098,-89.8284,1026300,6225,22103,228431.14285714287,0.6,2.013544437069497,CHAIN PHARMACY,SAM'S PHARMACY 10-6220,181 NORTHSHORE BLVD,SLIDELL,70460,,
BT8171732,LA,SAINT TAMMANY,30.3081,-89.8291,754780,2618,22103,228431.14285714287,0.5,1.4808096340602503,CHAIN PHARMACY,TARGET STORES A DIV.OF TARGET CORP.,ATTN: PHARMACY,SLIDELL,70460,TARGET STORE T-1498,61121 AIRPORT ROAD
FW2929909,LA,SAINT TAMMANY,30.3026,-89.8245,258100,668,22103,228431.14285714287,0.2,0.506300493081197,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",2180 GAUSE BLVD W,SLIDELL,70460,DBA WALGREENS #13876,
BT8832481,LA,SAINT TAMMANY,30.2863,-89.7794,218500,606,22103,228431.14285714287,0.1,0.4286034608214511,CHAIN PHARMACY,THE GREAT ATLANTIC AND,SAV-A-CENTER PHARMACY #083,SLIDELL,70460,"PACIFIC TEA CO, INC.",110 GAUSE BLVD WEST
BW6636003,LA,SAINT TAMMANY,30.3964,-90.0984,1811130,5522,22103,228431.14285714287,1.1,3.553417210514352,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",4330 HWY 22,MANDEVILLE,70471,DBA: WALGREENS # 05382,
FL1568370,LA,SAINT TAMMANY,30.3985,-90.1042,289400,786,22103,228431.14285714287,0.2,0.5677125413067031,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",4540 HIGHWAY 22,MANDEVILLE,70471,DBA: CVS/PHARMACY  # 07224,
BS6141319,LA,SAINT TAMMANY,30.3961,-90.1001,94800,362,22103,228431.14285714287,0.1,0.18589833732320496,CHAIN PHARMACY,SAV-A-CENTER PHARMACY,TEA CO.,MANDEVILLE,70471,THE GREAT ATLANTIC & PACIFIC,4350 HIGHWAY 22
BW5506045,LA,WEST BATON ROUGE,30.4209,-91.2164,1704740,6422,22121,23145.285714285714,10.5,33.011009001842,CHAIN PHARMACY,WAL-MART PHARMACY 10-1136,3255 LA HWY 1 SOUTH,PORT ALLEN,70767,,
FD0104264,LA,WEST BATON ROUGE,30.3891,-91.239,1123420,1781,22121,23145.285714285714,6.9,21.754148714534317,RETAIL PHARMACY,DANIEL PHARMACY LLC,409 EAST MAIN ST,BRUSLY,70719,,PO BOX 218
AA8300030,LA,WEST BATON ROUGE,30.3878,-91.2368,115200,329,22121,23145.285714285714,0.7,2.230664783361547,RETAIL PHARMACY,DANIEL PHARMACY,710 EAST MAIN STREET,BRUSLY,70719,,P.O. BOX 218
BT8133756,LA,ORLEANS,29.9256,-90.0923,109200,356,22071,298219.28571428574,0.1,0.16401255758186245,RETAIL PHARMACY,TOURO INFIRMARY,OUTPATIENT PHARMACY,NEW ORLEANS,70115,,1401 FOUCHER STREET
BC8227779,LA,ORLEANS,29.9237,-90.0925,15600,100,22071,298219.28571428574,0,0.0233415233726258,RETAIL PHARMACY,COMMUNITY OXYGEN SERVICE,DBA COMMUNITY PHARMACY SERVICE,NEW ORLEANS,70115,,3600 CHESTNUT STREET
AW3417296,LA,ORLEANS,30.0036,-90.0393,1254700,3548,22071,298219.28571428574,0.6,1.88557954141392,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",4200 CHEF MENTEUR HWY,NEW ORLEANS,70126,DBA: WALGREENS # 03024,
BW9162708,LA,ORLEANS,30.0049,-90.0351,254170,1724,22071,298219.28571428574,0.1,0.3818873420830701,CHAIN PHARMACY,"WINN DIXIE MONTGOMERY, LLC.",WINN DIXIE PHARMACY # 1408,NEW ORLEANS,70126,,4600 CHEF MENTEUR HWY
BB6639047,LA,OUACHITA,32.5676,-92.0727,832600,2715,22073,151860.14285714287,0.8,2.457190574758661,CHAIN PHARMACY,BROOKSHIRE PHARMACY,4070 STERLINGTON ROAD,MONROE,71203,,
BK5679115,LA,OUACHITA,32.5678,-92.0658,123430,561,22073,151860.14285714287,0.1,0.3641815131927285,RETAIL PHARMACY,KAY'S HIDEAWAY PHARMACY,4140 OLD STERLINGTON ROAD,MONROE,71203,,SUITE 3
BV2940763,LA,OUACHITA,32.5684,-92.065,100,1,22073,151860.14285714287,0,1.9148603009279527e-4,RETAIL PHARMACY,"VITAL CARE OF NE LA, INC",504 FINKS HIDEWAY ROAD,MONROE,71203,,SUITE 4
BS3624714,LA,RAPIDES,31.3554,-92.416,828300,5704,22079,130994.71428571429,0.9,2.8338872204659324,CHAIN PHARMACY,SUPER 1 PHARMACY,STORE 609,PINEVILLE,71360,,2951 COTTINGHAM EXPRESSWAY
BK2054815,LA,RAPIDES,31.3564,-92.4173,657310,3448,22079,130994.71428571429,0.7,2.2488526933993813,CHAIN PHARMACY,K MART PHARMACY #3728,2985 COTTINGHAM EXPRESSWAY,PINEVILLE,71360,,
BC5312931,LA,RAPIDES,31.3342,-92.4273,7600,43,22079,130994.71428571429,0,0.025899406187212762,CHAIN PHARMACY,"CVS EGL MILITARY PINEVILLE LA, INC.",CVS/PHARMACY #05309,PINEVILLE,71360,,1634 MILITARY HWY
BE5312931,LA,RAPIDES,31.3342,-92.4273,32800,113,22079,130994.71428571429,0,0.11212006284594767,CHAIN PHARMACY,"CVS EGL MILITARY PINEVILLE LA, INC.",CVS/PHARMACY #05309,PINEVILLE,71360,,1634 MILITARY HWY
AK2628963,LA,CADDO,32.5439,-93.7751,1051900,2405,22017,252980.2857142857,0.6,1.863494771545306,CHAIN PHARMACY,K & B LOUISIANA CORPORATION,1850 NORTH MARKET STREET,SHREVEPORT,71107,RITE AID #7330,
BC5276274,LA,CADDO,32.5369,-93.7694,482800,1274,22017,252980.2857142857,0.3,0.8552488725721924,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",1540 N. MARKET ST,SHREVEPORT,71107,DBA: CVS/PHARMACY  # 05325,
BE5276274,LA,CADDO,32.5369,-93.7694,264300,471,22017,252980.2857142857,0.1,0.4681433921195033,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",1540 N. MARKET ST,SHREVEPORT,71107,DBA: CVS/PHARMACY  # 05325,
BW6434031,LA,CADDO,32.475,-93.7963,2568790,4462,22017,252980.2857142857,1.5,4.5508926307850315,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",3555 GREENWOOD RD,SHREVEPORT,71109,DBA: WALGREENS # 05181,
BB4560478,LA,CADDO,32.3998,-93.7627,1729400,5050,22017,252980.2857142857,1,3.063787508418061,CHAIN PHARMACY,BROOKSHIRE PHARMACY,388 BERT KOUNS,SHREVEPORT,71106,,
BW9050600,LA,CADDO,32.4169,-93.7358,206710,978,22017,252980.2857142857,0.1,0.3661140803608287,RETAIL PHARMACY,"WELLNECESSITIES PHARMACY, LLC",8835 LINE AVENUE,SHREVEPORT,71106,,SUITE 500B
BW9214406,LA,CADDO,32.5598,-93.7833,2133330,4527,22017,252980.2857142857,1.2,3.7794100105656807,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",3100 N MARKET ST,SHREVEPORT,71107,DBA: WALGREENS # 09492,
BB4560404,LA,CADDO,32.5585,-93.782,2112100,5387,22017,252980.2857142857,1.2,3.741797885394007,CHAIN PHARMACY,BROOKSHIRE PHARMACY #24,3000 N MARKET STREET,SHREVEPORT,71107,,
BW8996449,LA,RAPIDES,31.2788,-92.4805,3596340,6109,22079,130994.71428571429,3.9,12.304610492594685,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",4444 JACKSON STREET,ALEXANDRIA,71303,DBA: WALGREENS # 02012,
BS3648978,LA,RAPIDES,31.2969,-92.481,1532900,7637,22079,130994.71428571429,1.7,5.244644152281196,CHAIN PHARMACY,SUPER 1 PHARMACY,STORE 601,ALEXANDRIA,71301,,604 MACARTHUR DRIVE
FT0585781,LA,RAPIDES,31.2755,-92.4826,1254660,3176,22079,130994.71428571429,1.4,4.292658616220624,RETAIL PHARMACY,THE PILL BOX,4740 JACKSON ST EXT,ALEXANDRIA,71303,WILDEL LLC,
BK1457503,LA,RAPIDES,31.2813,-92.4792,512070,2174,22079,130994.71428571429,0.6,1.7519206230376887,RETAIL PHARMACY,KIRBY'S FAMILY PHARMACY,1305 WINDSOR PLACE,ALEXANDRIA,71303,,
FC2169236,LA,RAPIDES,31.2936,-92.4925,357460,2004,22079,130994.71428571429,0.4,1.2229295227993158,RETAIL PHARMACY,CCC PHARMACY LLC,180 WINDERMERE BLVD,ALEXANDRIA,71303,D.B.A. FUSIONCARE PHARMACY,
BT5467813,LA,RAPIDES,31.2759,-92.4825,280500,1886,22079,130994.71428571429,0.3,0.9596143745272425,RETAIL PHARMACY,THE MEDICINE SHOPPE,4730 JACKSON STREET,ALEXANDRIA,71303,,
BP8992869,LA,RAPIDES,31.2952,-92.4912,201150,480,22079,130994.71428571429,0.2,0.6881219496911072,RETAIL PHARMACY,PECAN PARK PHARMACY LLC,204 PECAN PARK AVENUE,ALEXANDRIA,71303,,
AT6123070,LA,SAINT LANDRY,30.4026,-91.9343,502020,1413,22097,85333.42857142857,0.8,2.636630727716234,RETAIL PHARMACY,THRIF-T-WAY PHCY OF,PO BOX 299,ARNAUDVILLE,70512,,412 OLIVE STREET
AH3403855,LA,SAINT LANDRY,30.3972,-91.9314,258400,777,22097,85333.42857142857,0.4,1.3570776643830358,RETAIL PHARMACY,HARDY'S DRUG STORE,P.O. BOX 316,ARNAUDVILLE,70512,,123 FUSELIER STREET
AB8626268,LA,SAINT MARTIN,30.3127,-91.7971,1071100,2006,22099,51709.42857142857,3,9.283676303762624,RETAIL PHARMACY,BOYER'S THRIFT PHARMACY INC,1423 HENDERSON HIGHWAY,HENDERSON,70517,,PO BOX 568
AT2439304,LA,CALCASIEU,30.1758,-93.2443,2666300,6301,22019,188386.85714285713,2,6.343309077211252,RETAIL PHARMACY,LANINGHAM'S THRIFTY WAY,1505 WEST MCNEESE,LAKE CHARLES,70605,,
BL6152386,LA,CALCASIEU,30.1907,-93.5811,1276900,3885,22019,188386.85714285713,1,3.0377779510094847,RETAIL PHARMACY,LANES PHARMACY,1301 HORRIDGE STREET,VINTON,70668,,
BM5217345,LA,CALCASIEU,30.1905,-93.5817,420850,1883,22019,188386.85714285713,0.3,1.0011434896700406,RETAIL PHARMACY,MOREAU'S DRUG STORE,1312 HORRIDGE ST,VINTON,70668,,
AA1120473,LA,EAST BATON ROUGE,30.3969,-91.1099,1194280,3750,22033,434462.71428571426,0.4,1.231917620937279,CHAIN PHARMACY,ALBERTSONS LLC,7515 PERKINS ROAD,BATON ROUGE,70808,SAV-ON PHARMACY #1311,
AK6246006,LA,EAST BATON ROUGE,30.3946,-91.1104,1180300,2907,22033,434462.71428571426,0.4,1.2174958292689422,CHAIN PHARMACY,K & B LOUISIANA CORPORATION,2159 STARING LANE,BATON ROUGE,70810,RITE AID #7318,
BS8207789,LA,EAST BATON ROUGE,30.4002,-91.1159,53450,333,22033,434462.71428571426,0,0.05503546149602247,RETAIL PHARMACY,"STAT-LAB I, INC",7049 PERKINS ROAD,BATON ROUGE,70808,ADVANCED BIOFUSION PHARMACY,
BW6866480,LA,EAST BATON ROUGE,30.4312,-91.0793,1928660,4552,22033,434462.71428571426,0.6,1.9895052722529616,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",9820 OLD HAMMOND HWY,BATON ROUGE,70816,DBA: WALGREENS # 06028,
AK8604692,LA,EAST BATON ROUGE,30.4332,-91.0587,828180,2906,22033,434462.71428571426,0.3,0.8542482411248232,CHAIN PHARMACY,K & B LOUISIANA CORPORATION,2152 S. SHERWOOD FOREST BLVD.,BATON ROUGE,70816,RITE AID #7324,
FW0289567,LA,EAST BATON ROUGE,30.4311,-91.0779,645990,3364,22033,434462.71428571426,0.2,0.6663007286745875,CHAIN PHARMACY,WAL-MART PHARMACY 10-5327,9830 OLD HAMMON HIGHWAY,BATON ROUGE,70816,,
FM1984803,LA,EAST BATON ROUGE,30.4341,-91.065,65360,151,22033,434462.71428571426,0,0.0673218376598202,RETAIL PHARMACY,MAGNOLIA DRUGS AND DELIVERY,10782 NORTH HARRELLS FERRY ROAD,BATON ROUGE,70816,,SUITE D
BW5506108,LA,EAST BATON ROUGE,30.5802,-91.1314,1327550,5749,22033,434462.71428571426,0.4,1.3693991785652662,CHAIN PHARMACY,WAL-MART PHARMACY 10-1102,14507 PLANK ROAD,BAKER,70714,,
BS7196428,LA,JEFFERSON,30.0095,-90.2643,418080,2773,22051,432413.71428571426,0.1,0.433232071726563,CHAIN PHARMACY,SAM'S PHARMACY 10-8261,455 31ST STREET,KENNER,70065,,
BP7040176,LA,SAINT MARY,29.8833,-91.5237,83030,550,22101,53812.28571428572,0.2,0.6914377048738384,RETAIL PHARMACY,PHARMACY CHITIMACHA,P.O. BOX 640,CHARENTON,70523,,3231 CHITIMACHA TRAIL
AB1393393,LA,SAINT TAMMANY,30.4698,-90.1138,3850630,6399,22103,228431.14285714287,2.4,7.555010576518177,RETAIL PHARMACY,"BRASWELL DRUGS, INC",1107 S TYLER STREET,COVINGTON,70433,,
BW9726754,LA,SAINT TAMMANY,30.4594,-90.13,1739900,5268,22103,228431.14285714287,1.1,3.4136606547602693,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",71041 HIGHWAY 21,COVINGTON,70433,DBA: WALGREENS # 09990,
FW1809726,LA,SAINT TAMMANY,30.4539,-90.1377,101260,634,22103,228431.14285714287,0.1,0.19857315622214328,CHAIN PHARMACY,WINN DIXIE PHARMACY #1443,70431 HWY 21,COVINGTON,70433,,
BO7334573,LA,SAINT TAMMANY,30.4637,-90.12,1200,15,22103,228431.14285714287,0,0.0022508065274422923,RETAIL PHARMACY,ONCOLOGYRX,39 STARBRUSH CIRCLE,COVINGTON,70433,,
AP7197418,LA,TANGIPAHOA,30.6304,-90.5001,2003050,5162,22105,117576.28571428571,2.4,7.635381047614476,RETAIL PHARMACY,PAUL'S PHARMACY INC,345 WEST RAILROAD AVENUE,INDEPENDENCE,70443,,PO BOX 838
FC0858449,LA,TANGIPAHOA,30.6236,-90.4979,1226170,2341,22105,117576.28571428571,1.5,4.673969524635808,RETAIL PHARMACY,"CANNONS DISCOUNT PHARMACY, LLC",13351 EAST ALESSI ROAD,INDEPENDENCE,70443,,
AP3393939,LA,TANGIPAHOA,30.6356,-90.5012,902860,1426,22105,117576.28571428571,1.1,3.4415347090990034,RETAIL PHARMACY,PETES WALGREEN PHARMACY,539 WEST RAILROAD,INDEPENDENCE,70443,,P.O. BOX 626
FP1283617,LA,TANGIPAHOA,30.6356,-90.5012,788480,1738,22105,117576.28571428571,1,3.00552625219665,RETAIL PHARMACY,PETES FAMILY PHARMACY,539 WEST RAILROAD AVE.,INDEPENDENCE,70443,,
FC0143406,LA,TANGIPAHOA,30.6236,-90.4979,322620,478,22105,117576.28571428571,0.4,1.2297009354233488,RETAIL PHARMACY,"CANNONS DISCOUNT PHARMACY, LLC",13351 E ALESSI RD,INDEPENDENCE,70443,,
AC3413680,LA,TANGIPAHOA,30.5045,-90.4598,717300,1724,22105,117576.28571428571,0.9,2.7341931348482538,RETAIL PHARMACY,CENTRAL REXALL DRUGS INC,125 E THOMAS STREET,HAMMOND,70401,,
AC6473920,LA,EAST FELICIANA,30.8659,-91.01,100370,411,22037,20468,0.7,2.1977211690305523,RETAIL PHARMACY,CLINTON DRUG STORE,1027 ST HELENA STREET,CLINTON,70722,,P.O. BOX 209
AK3416840,LA,JEFFERSON,29.9883,-90.1313,481940,1868,22051,432413.71428571426,0.2,0.4994223203041463,CHAIN PHARMACY,K & B LOUISIANA CORPORATION,800 METAIRIE ROAD SUITE D,METAIRIE,70005,RITE AID #7238,
AB3400176,LA,TENSAS,32.0759,-91.2355,312340,1477,22107,5474.857142857143,8.1,25.56922773801234,RETAIL PHARMACY,BRITT'S PHARMACY,102 NORTH MAIN STREET,NEWELLTON,71357,BRITT EDWIN E,PO BOX 398
AL7131496,LA,IBERIA,30.0566,-91.7379,515660,1384,22045,73613.85714285714,1,3.139453750655432,RETAIL PHARMACY,LELEUX'S PHARMACY,100 N. MAIN ST,LOREAUVILLE,70552,,P.O.BOX 421
AR3419125,LA,LAFAYETTE,30.2225,-92.016,3121560,3404,22055,213874.42857142858,2.1,6.541396898871021,RETAIL PHARMACY,ROSSERS PRESCRIPTION SHOP,600 JOHNSTON STREET,LAFAYETTE,70501,,
FT1327192,LA,LAFAYETTE,30.2253,-92.0184,1530150,2211,22055,213874.42857142858,1,3.206458795204782,RETAIL PHARMACY,"TECHE DRUGS, INC.",509 JEFFERSON ST.,LAFAYETTE,70501,,
AT3398472,LA,LAFAYETTE,30.2254,-92.0185,692090,1257,22055,213874.42857142858,0.5,1.4502311560932202,RETAIL PHARMACY,TECHE DRUGS INC,509 JEFFERSON ST P.O. BOX 3000,LAFAYETTE,70502,,
FH2933150,LA,LAFAYETTE,30.2225,-92.016,307730,534,22055,213874.42857142858,0.2,0.6447713377402151,RETAIL PHARMACY,HEALTH MART PHARMACY OF LAFAYETTE,600 JOHNSTON ST.,LAFAYETTE,70501,,
AA4704183,LA,LAFAYETTE,30.2191,-92.0258,7100,42,22055,213874.42857142858,0,0.014775018686557112,RETAIL PHARMACY,ACADIANA PHARMACY OF LOURDES,224 ST LANDRY ST,LAFAYETTE,70506,,
BD8158277,LA,LAFAYETTE,30.1687,-92.0646,830200,1919,22055,213874.42857142858,0.6,1.739652676315755,RETAIL PHARMACY,D AND L FAMILY PHARMACY INC,3810 AMBASSADOR CAFFERY PARKWAY,LAFAYETTE,70503,,SUITE 210
BT8085501,LA,LAFAYETTE,30.1687,-92.0646,3500,10,22055,213874.42857142858,0,0.007230905495614195,RETAIL PHARMACY,THE COMPOUNDING CTR PHARMACY,3810 AMBASSADOR CAFFERY PARKWAY,LAFAYETTE,70503,,SUITE 200
BW7703603,LA,LAFAYETTE,30.1966,-92.0758,2379150,4747,22055,213874.42857142858,1.6,4.98561215606882,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",2822 AMBASSADOR CAFFERY PKWY,LAFAYETTE,70506,DBA: WALGREENS # 05629,
BP5680005,LA,LAFAYETTE,30.1888,-92.0795,2089140,2903,22055,213874.42857142858,1.4,4.377870970928443,RETAIL PHARMACY,PROFESSIONAL ARTS PHARMACY,128 CURRAN LANE,LAFAYETTE,70506,COMPOUNDING PHARMACIES OF LA,
BS7650977,LA,LAFAYETTE,30.1839,-92.0768,424500,2828,22055,213874.42857142858,0.3,0.8894730314364383,CHAIN PHARMACY,SAM'S PHARMACY 10-8114,3222 AMBASSADOR CAFFERY PKWY,LAFAYETTE,70506,,
BW5505889,LA,LAFAYETTE,30.1876,-92.0779,1468690,5541,22055,213874.42857142858,1,3.077664018339406,CHAIN PHARMACY,WAL-MART PHARMACY 10-0531,3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,70506,,
BF7375264,LA,LINCOLN,32.5074,-92.718,98200,524,22061,45322.142857142855,0.3,0.9710000530225974,RETAIL PHARMACY,FRED'S PHARMACY #1744,7616 HWY 80,RUSTON,71270,,
FW0981414,LA,LIVINGSTON,30.4876,-90.861,2333800,3583,22063,121772.85714285714,2.7,8.589590432117566,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",10200 FLORIDA BLVD,WALKER,70785,DBA: WALGREENS #11762,
BW6667426,LA,LIVINGSTON,30.4763,-90.8599,2103330,7899,22063,121772.85714285714,2.5,7.741331457537848,CHAIN PHARMACY,WAL-MART PHARMACY 10-2822,28270 WALKER SOUTH,WALKER,70785,,
FC1231810,LA,ORLEANS,29.972,-90.0672,132300,506,22071,298219.28571428574,0.1,0.19872944743478302,RETAIL PHARMACY,"CLAIBORNE DISCOUNT PHARMACY, LLC",1537 NORTH CLAIBORNE AVE,NEW ORLEANS,70116,,
FC3348542,LA,ORLEANS,29.972,-90.0656,4600,24,22071,298219.28571428574,0,0.006809671061711239,RETAIL PHARMACY,CLAIBORNE DISCOUNT PHARMCY,1522 SAINT BERNARD AV,NEW ORLEANS,70116,,SUITE A
FM0587064,LA,ORLEANS,29.9712,-90.0677,3830,19,22071,298219.28571428574,0,0.00565244139994722,RETAIL PHARMACY,MARIE'S PHARMACY,1479 NORTH CLAIBORNE AVE.,NEW ORLEANS,70116,,SUITE B
AW7257668,LA,SAINT JAMES,29.9726,-90.7174,653240,1545,22093,21916.714285714286,4.3,13.358525127967738,RETAIL PHARMACY,WEST ST JAMES PHARMACY,21430 LA HWY 20,VACHERIE,70090,,
BW7319646,LA,ST JOHN THE BAPTIST,30.0727,-90.5013,2462330,5640,22095,46774,7.5,23.594153173514677,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",1815 W AIRLINE HWY,LAPLACE,70068,DBA: WALGREENS # 05801,
BF6128424,LA,ST JOHN THE BAPTIST,30.0726,-90.5012,750620,3935,22095,46774,2.3,7.1924014401324605,RETAIL PHARMACY,FRED'S PHARMACY #2171,2021 WEST AIRLINE HWY,LA PLACE,70068,,
AL3417765,LA,TERREBONNE,29.6297,-90.7552,1253050,2616,22109,110670.71428571429,1.6,5.074478006810146,RETAIL PHARMACY,BROADMOOR DRUG CENTER,6096 WEST PARK AVE,HOUMA,70364,,
BP7386661,LA,SAINT LANDRY,30.4968,-92.4161,796300,1669,22097,85333.42857142857,1.3,4.182262759067084,RETAIL PHARMACY,PICOU'S DRUG STORE INC,260 N. 2ND STREET,EUNICE,70535,,P.O. BOX 607
FB0142757,LA,SAINT LANDRY,30.4105,-92.0578,1649300,3142,22097,85333.42857142857,2.8,8.662431723122655,RETAIL PHARMACY,BRINKHAUS THRIFTY WAY PHARMACY,127 ACORN DRIVE,SUNSET,70584,,
AS1766673,LA,SAINT LANDRY,30.4117,-92.0636,642300,1589,22097,85333.42857142857,1.1,3.373416310691282,RETAIL PHARMACY,SUNSET PHARMACY,907 NAPOLEON AVENUE,SUNSET,70584,,PO BOX 36
BB4724161,LA,SAINT LANDRY,30.4102,-92.0617,412330,849,22097,85333.42857142857,0.7,2.165556455282302,RETAIL PHARMACY,BRINKHAUS PHARMACY,988 NAPOLEAN AVE,SUNSET,70584,,SUNSET
AG2686751,LA,SAINT LANDRY,30.4136,-92.0385,29800,43,22097,85333.42857142857,0,0.15641339101480192,RETAIL PHARMACY,GRAND COTEAU PRESCRIP SHOPPE,512 MARTIN LUTHER KING JR DR,GRAND COTEAU,70541,,
FS3367732,LA,SAINT TAMMANY,30.6152,-89.9193,47700,59,22103,228431.14285714287,0,0.093485958044568,RETAIL PHARMACY,STARNS PHARMACY LLC,81550 HIGHWAY 21,BUSH,70431,,
