BUYER_DEA_NO,BUYER_BUS_ACT,BUYER_COUNTY,BUYER_STATE,avg,linear_average,lat,lon,BUYER_NAME,BUYER_ADDRESS1,BUYER_CITY,BUYER_ZIP,BUYER_ADDL_CO_INFO,BUYER_ADDRESS2
FL3170800,CHAIN PHARMACY,JEFFERSON,LA,0.4,0.027096581036796605,30.0024,-90.1383,"LOUISIANA CVS PHARMACY, L.L.C.",1401 VETERANS BLVD.,METAIRIE,70005,DBA CVS/PHARMACY # 10145,
FL3170874,CHAIN PHARMACY,JEFFERSON,LA,0.2,0.011713664218071348,30.016,-90.1901,"LOUISIANA CVS PHARMACY, L.L.C.",4650 WEST ESPLANADE,METAIRIE,70006,DBA CVS/PHARMACY # 10144,
FL3218840,CHAIN PHARMACY,JEFFERSON,LA,0.2,0.01163398062926676,29.8759,-90.0988,"LOUISIANA CVS PHARMACY, L.L.C.",DBA CVS/PHARMACY # 5409,MARRERO,70072,,1950 BARATARIA BLVD.
FL3391163,CHAIN PHARMACY,SAINT BERNARD,LA,32.1,2.0104037336337677,29.9434,-89.9639,"LOUISIANA CVS PHARMACY, L.L.C.",2600 PARIS RD,CHALMETTE,70043,DBA CVS/PHARMACY # 2597,
FM0512550,RETAIL PHARMACY,LAFAYETTE,LA,1.1,0.06804736367671387,30.3214,-92.0404,MELANCON PHARMACY INC,730 VETERAN'S DRIVE,CARENCRO,70520,DBA MELANCON PHARMACY,
FM0512586,RETAIL PHARMACY,LAFAYETTE,LA,0.2,0.01043397124835615,30.3214,-92.0404,MELANCON PHARMACY SERVICES,730 VETERAN'S DRIVE,CARENCRO,70520,,SUITE A
FM0587064,RETAIL PHARMACY,ORLEANS,LA,0,6.856084332176511e-4,29.9712,-90.0677,MARIE'S PHARMACY,1479 NORTH CLAIBORNE AVE.,NEW ORLEANS,70116,,SUITE B
FM0866890,RETAIL PHARMACY,WEBSTER,LA,8.9,0.5578813238620685,32.9997,-93.4611,MOM & POP'S FAMILY PHARMACY,233 S. MAIN ST.,SPRINGHILL,71075,PHAMACY OWNER / PHARMACIST IN CHARGE,
FM1001875,RETAIL PHARMACY,SAINT MARTIN,LA,20.6,1.2920646206910325,30.3383,-91.844,MECHE'S FAMILY DRUGS,"1017 CECILIA BRIDGE HWY BREAUX BRIDGE, LA 70517",CECILIA,70521,"CECILIA RX, INC.",PO BOX 723
FM1190040,RETAIL PHARMACY,SAINT TAMMANY,LA,1.6,0.09739902572423988,30.4743,-90.0842,MEDIC SHOP PHARMACY,1000 BUSINESS 190,COVINGTON,70433,,STE 4
FM1615080,RETAIL PHARMACY,CALCASIEU,LA,1.1,0.06964718854269601,30.2046,-93.1976,MEDICAL PLAZA PHARMACY,1717 OAK PARK BLVD.  SUITE 110,LAKE CHARLES,70601,,
FM1725641,RETAIL PHARMACY,OUACHITA,LA,0.8,0.05040888338376915,32.4848,-92.0908,"MEL'S PHARMACY OF MONROE,LLC",1734 SOUTH 9TH ST.,MONROE,71202,,
FM1730844,RETAIL PHARMACY,JEFFERSON,LA,0,0.0018368930509103459,29.9026,-90.065,MANHATTAN DISCOUNT DRUGS,851 MANHATTAN BLVD SUITE B,HARVEY,70058,MANHATTAN DISCOUNT DRUGS,
FM1822039,RETAIL PHARMACY,NATCHITOCHES,LA,20.1,1.262038119623078,31.7527,-93.0818,"M&M PHARMACY, LLC",311 DIXIE PLAZA,NATCHITOCHES,71457,,
FM1984803,RETAIL PHARMACY,EAST BATON ROUGE,LA,0.1,0.004793645865468403,30.4341,-91.065,MAGNOLIA DRUGS AND DELIVERY,10782 NORTH HARRELLS FERRY ROAD,BATON ROUGE,70816,,SUITE D
FM2244096,RETAIL PHARMACY,VERNON,LA,126.9,7.948186972418128,31.1373,-93.2689,"MAGNOLIA BUSINESS COMPANY, INC",1019 FERTITTA BLVD,LEESVILLE,71446,DBA THRIFTY WAY PHARMACY,
FM2828830,RETAIL PHARMACY,CADDO,LA,0.9,0.05705214913487432,32.4815,-93.7632,RITE CARE PHARMACY,3102 LINWOOD AVENUE,SHREVEPORT,71103,,
FM2971996,RETAIL PHARMACY,CALCASIEU,LA,2.1,0.13035884223657868,30.2046,-93.1976,MEDICAL PLAZA PHARMACY,1717 OAK PARK BLVD. SUITE 110,LAKE CHARLES,70601,,
FM3136288,RETAIL PHARMACY,SAINT LANDRY,LA,9.7,0.6078675803721225,30.4878,-92.4282,"MAPLE AVENUE PHARMACY, INC",1200 W. MAPLE AVE,EUNICE,70535,,
FM3242788,RETAIL PHARMACY,ORLEANS,LA,0.3,0.018717247591198007,29.943,-90.0928,MED-PRO PHARMACY #2,2600 S CLAIBORNE AVE,NEW ORLEANS,70125,,
FM3435268,RETAIL PHARMACY,VERMILION,LA,0.8,0.0497500332419098,30.0255,-92.5134,MECHE'S FAMILY DRUGS,104 MAIN STREET,GUEYDAN,70542,,
FN1312189,RETAIL PHARMACY,JEFFERSON,LA,0,0.001349501302644692,29.8967,-90.0881,"NGUYEN PHARMACY, INC.",3709 WESTBANK EXPRESSWAY,HARVEY,70058,DBA WESTBANK PHARMACY,SUITE 1-C
FN1496062,RETAIL PHARMACY,WEST BATON ROUGE,LA,51.4,3.217284314184124,30.388,-91.2462,NOAH'S PHARMACY,400 WEST ST. FRANCIS STREET,BRUSLY,70719,,
FN1619901,RETAIL PHARMACY,EAST BATON ROUGE,LA,0,5.896616251398959e-4,30.4585,-91.0515,NEW LIFE PHARMACY,234 N. LITTLE JOHN DRIVE,BATON ROUGE,70815,,
FN1691179,RETAIL PHARMACY,SAINT TAMMANY,LA,0.7,0.042632208421847374,30.4056,-90.0847,NORTHLAKE PHARMACY,7047 HIGHWAY 190 EAST SERVICE ROAD,COVINGTON,70433,,
FN2275166,RETAIL PHARMACY,NATCHITOCHES,LA,20,1.253376261258735,31.7519,-93.0606,NATCHITOCHES MEDICAL SPECIALISTS,1029 KEYSER AVENUE SUITE M1,NATCHITOCHES,71457,,
FN2431182,RETAIL PHARMACY,IBERIA,LA,11,0.6875463980833411,30.0042,-91.7974,"NEW IBERIA RX, INC.",308 NORTH LEWIS STREET,NEW IBERIA,70563,D/B/A DELAUNE'S PHARMACY,
FN2859885,RETAIL PHARMACY,CLAIBORNE,LA,127.3,7.975232209569157,32.8017,-93.0562,"NORTH LOUISIANA PHARMACEUTICAL COMPANY, INC.",833 WEST MAIN STREET,HOMER,71040,DBA CLAIBORNE PHARMACY,
FN3223156,RETAIL PHARMACY,JEFFERSON,LA,0.3,0.01691036226794374,30.0157,-90.1874,NOLA DISCOUNT PHARMACY,4305-B CLEARVIEW PKWY,METAIRIE,70006,,
FO1573395,RETAIL PHARMACY,MADISON,LA,319,19.983253860146398,32.412,-91.1862,"OPIERX, INC.",501 N. CHESTNUT ST,TALLULAH,71282,DBA S & B DRUGS,
FO2752550,RETAIL PHARMACY,EAST BATON ROUGE,LA,0,4.276597143901122e-5,30.4406,-91.0459,OPEN DOOR PHARMACY,12087 OLD HAMMOND HWY,BATON ROUGE,70816,,SUITE E
FO2977479,RETAIL PHARMACY,JEFFERSON,LA,0.1,0.0041968456741720995,29.9162,-90.0615,OLD GRETNA PHARMACY,500 LAFAYETTE STREET,GRETNA,70053,,
FO3574084,RETAIL PHARMACY,LIVINGSTON,LA,0.1,0.00632093031609653,,,OUR LADY OF THE LAKE HOSPITAL INC.,5000 O'DONOVAN BLVD.,WALKER,70785,DBA - OUR LADY OF THE LAKE LIVINGSTON PHARMACY,STE. 104
FP0332724,RETAIL PHARMACY,JEFFERSON,LA,0.8,0.05124792006679276,29.9635,-90.1654,PHARMACY CITY LLC,3805 JEFFERSON HIGHWAY,JEFFERSON,70121,,
FP0673841,RETAIL PHARMACY,TANGIPAHOA,LA,2.3,0.14677865675569007,30.6366,-90.3989,PF SPAM INC,54033 HWY 1062,LORANGER,70446,DBA AS PAUL'S PHARMACY LORANGER,POST OFFICE BOX 860
FP0790053,RETAIL PHARMACY,TANGIPAHOA,LA,5.6,0.3490002624261568,30.4433,-90.4138,PONCHATOULA FAMILY PHARMACY,19008 HWY 22 EAST,PONCHATOULA,70454,,
FP0808848,RETAIL PHARMACY,TANGIPAHOA,LA,2.9,0.18040858929249712,30.5108,-90.4229,PF SPAM LLC,18150 HWY 190,HAMMOND,70401,DBA PAUL'S PHARMACY HAMMOND,
FP0905654,RETAIL PHARMACY,OUACHITA,LA,0.9,0.05802840711276722,32.5126,-92.3601,PRICE RIGHT APOTHECARY PLUS,3059 HIGHWAY 80 WEST,CALHOUN,71225,,
FP0932358,RETAIL PHARMACY,OUACHITA,LA,0,0.0020237155586067656,32.5298,-92.0936,PROFESSIONAL CARE PHARMACY,1406 LAMY LANE,MONROE,71201,,
FP1043772,RETAIL PHARMACY,SAINT LANDRY,LA,0.7,0.046243026577504204,30.5433,-92.0749,PLAZA PHARMACY,1200 HOSPITAL DR SUITE 1,OPELOUSAS,70570,,SUITE 1
FP1283617,RETAIL PHARMACY,TANGIPAHOA,LA,5.3,0.3313605055443135,30.6356,-90.5012,PETES FAMILY PHARMACY,539 WEST RAILROAD AVE.,INDEPENDENCE,70443,,
FP1672965,RETAIL PHARMACY,PLAQUEMINES,LA,93.6,5.860378588402104,29.8521,-89.9863,"PLAQUEMINES PHARMACY, INC.",8443 HIGHWAY 23,BELLE CHASSE,70037,,
FP1769465,RETAIL PHARMACY,CALCASIEU,LA,2.1,0.13024697185281872,30.1865,-93.2093,"PARTNERS PHARMACY, LLC",3915 KIRKMAN ST,LAKE CHARLES,70607,,
FP1832650,RETAIL PHARMACY,EVANGELINE,LA,20.8,1.3023303269837698,30.643,-92.4064,"POINCIANA PHARMACY, LLC",1508 CAJUN DRIVE,MAMOU,70554,,SUITE A
FP2180557,RETAIL PHARMACY,POINTE COUPEE,LA,46.3,2.902975619118529,30.6836,-91.4627,POINTE COUPEE PHARMACY,222 HOSPITAL ROAD,NEW ROADS,70760,,
FP2241076,RETAIL PHARMACY,AVOYELLES,LA,7.4,0.4651269223200834,30.9857,-91.8206,PLAUCHE DRUGS,116 JJJ LANE,SIMMESPORT,71369,DBA DAVIS DRUGS,
FP2834162,RETAIL PHARMACY,LAFAYETTE,LA,0.6,0.0395759193145917,30.2012,-92.0733,"PALLIATIVE PHARMACY SOLUTIONS, LLC.",620 GUILBEAU RD STE D,LAFAYETTE,70506,,
FP2994792,RETAIL PHARMACY,EAST BATON ROUGE,LA,0,0.0025611019742856293,30.4457,-91.1352,PAUL'S PHARMACY #4,5355 GOVERNMENT STREET,BATON ROUGE,70806,,
FP3039888,RETAIL PHARMACY,SAINT CHARLES,LA,0.3,0.019017450347407823,29.9849,-90.2817,"PHARMACY ALTERNATIVES, LLC",190 JAMES DRIVE EAST,SAINT ROSE,70087,,SUITE 130
FP3251802,RETAIL PHARMACY,LINCOLN,LA,16.1,1.0096783529236686,32.5223,-92.6388,PRESCRIPTION SHOPPE PHARMACY,104 WEST LINE AVENUE,RUSTON,71270,PRESCRIPTION SHOPPE PHARMACY,
FQ3062887,CHAIN PHARMACY,EAST BATON ROUGE,LA,0,5.673344788297471e-5,30.4452,-91.1416,"GENOA HEALTHCARE, LLC",4615 GOVERNMENT ST,BATON ROUGE,70806,,
FR0266052,RETAIL PHARMACY,OUACHITA,LA,0.3,0.016000281258853236,32.5214,-92.3248,RIGHT VALUE PHARMACY,1009 HWY 80 EAST,CALHOUN,71225,,
FR0410960,CHAIN PHARMACY,ORLEANS,LA,0.4,0.025520208588718257,30.0039,-90.1066,K & B LOUISIANA CORPORATION,760 HARRISON AVENUE,NEW ORLEANS,70124,RITE AID #7271,
FR0465509,RETAIL PHARMACY,PLAQUEMINES,LA,218.3,13.674903951999335,29.8613,-89.9958,RUSSO'S PHARMACY,7902 HIGHWAY 23,BELLE CHASSE,70037,,
FR0894522,RETAIL PHARMACY,SAINT TAMMANY,LA,0.7,0.043004187993328044,30.4037,-90.0847,"ROELING'S PHARMACY, L.L.C.",2647 N. CAUSEWAY BLVD.,MANDEVILLE,70471,DBA SPECIALTY COMPOUNDS,SUITE 100
FR0948200,RETAIL PHARMACY,WASHINGTON,LA,1.7,0.10556475836963919,30.8362,-90.152,RX REMEDIES,1723 MAIN ST,FRANKLINTON,70438,,
FR1150781,RETAIL PHARMACY,OUACHITA,LA,0.1,0.00704517701596436,32.5201,-92.107,RELIANT MEDICAL LLC DBA RELIANT HEALTHCARE,1004 NORTH 19TH STREET,MONROE,71201,,
FR1221554,RETAIL PHARMACY,EAST BATON ROUGE,LA,0.1,0.008298876716336839,30.3932,-91.0199,RALPH'S PHARMACY #2,6576 JONES CREEK RD,BATON ROUGE,70817,,
FR1435355,RETAIL PHARMACY,WASHINGTON,LA,84.5,5.293415044861713,30.7876,-89.8653,"ROCKY'S MED SHOPPE, LLC",133 CUMBERLAND ST,BOGALUSA,70427,,
FR1844302,RETAIL PHARMACY,TANGIPAHOA,LA,3.4,0.21144436945436113,30.5047,-90.3436,ROBERT PHARMACY,44354 HWY 445,ROBERT,70455,,SUITE B
FR1994311,RETAIL PHARMACY,WEBSTER,LA,24.8,1.5504962104325326,32.6238,-93.2542,REAGAN'S RX COMPOUNDING PHARMACY,1118 HOMER RD,MINDEN,71055,,SUITE G
FR2290295,RETAIL PHARMACY,WASHINGTON,LA,3.3,0.20458341575706565,30.9604,-90.296,RAWLS PHARMACY,36009 HIGHWAY 38,MOUNT HERMON,70450,,
FR2406761,RETAIL PHARMACY,RICHLAND,LA,28.7,1.7954853984819168,32.4621,-91.7582,"RAYVILLE FAMILY PHARMACY, LLC",1821 LOUISA STREET,RAYVILLE,71269,,
FR2869761,RETAIL PHARMACY,LAFOURCHE,LA,3.4,0.21123148823926863,29.7025,-90.5632,RACELAND'S PHARMACY EXPRESS,4634 HIGHWAY 1,RACELAND,70394,,SUITE B
FR3261788,RETAIL PHARMACY,CADDO,LA,0.6,0.040149320735143046,32.8639,-93.9901,RX CARE PHARMACY,202 SOUTH AVE,VIVIAN,71082,BENZER PHARMACY,SUITE A
FR3479967,RETAIL PHARMACY,ASCENSION,LA,0.2,0.01348656457665095,30.1657,-90.9202,DUPRE PHARMACY,6473 HIGHWAY 44,GONZALES,70737,,SUITE 101
FS0076465,RETAIL PHARMACY,SAINT TAMMANY,LA,0.3,0.021244209723807028,,,ST TAMMANY PARISH HOSPITAL,1202 SOUTH TYLER STREET,COVINGTON,70433,EMPLOYEE PHARMACY,ROOM D-1087
FS0142860,RETAIL PHARMACY,EAST BATON ROUGE,LA,0,5.39892034699113e-5,30.5261,-91.1972,SU STUDENT HEALTH SERVICES PHARMACY,149 HELEN BARRON DRIVE,BATON ROUGE,70813,,
FS0225551,RETAIL PHARMACY,ORLEANS,LA,1.9,0.1209906593149756,29.9661,-90.0357,ST. CLAUDE PHARMACY,3921 ST. CLAUDE  AVE,NEW ORLEANS,70117,,
FS1085162,RETAIL PHARMACY,WASHINGTON,LA,12.9,0.8103467322847373,30.9656,-89.8099,SUMRALL'S PHARMACY LLC,30304 HIGHWAY 21,ANGIE,70426,,
FS1475765,CHAIN PHARMACY,RAPIDES,LA,0.9,0.05761724731271572,31.2711,-92.4558,SAM'S CLUB PHARMACY # 10-8181,3805 NORTH BLVD,ALEXANDRIA,71301,,
FS1512183,RETAIL PHARMACY,OUACHITA,LA,0.2,0.010004742852344943,32.6778,-92.0447,STERLINGTON VILLAGE PHARMACY,10374 HWY 165 N.,STERLINGTON,71280,,SUITE C
FS1730248,RETAIL PHARMACY,SAINT TAMMANY,LA,0.7,0.04444000793928925,30.2855,-89.7715,SLIDELL PHARMACY,1201 ROBERT BLVD,SLIDELL,70458,,
FS2306430,RETAIL PHARMACY,SAINT LANDRY,LA,0.7,0.04135913339167199,30.5087,-92.0741,"ST. LANDRY PHARMACY, LLC",2315 JAKE DR,OPELOUSAS,70570,,
FS2531437,RETAIL PHARMACY,CADDO,LA,5.8,0.3640718574257925,32.4974,-93.7468,SPECIALISTS PHARMACY,1500 LINE AVENUE,SHREVEPORT,71101,,SUITE 104B
FS2680177,RETAIL PHARMACY,SAINT MARY,LA,8.4,0.5234875338427625,29.7046,-91.2036,ST. MARY PHARMACY,1124 7TH ST,MORGAN CITY,70381,,PO BOX 3230
FS2778059,RETAIL PHARMACY,VERMILION,LA,3.1,0.19631832208742026,29.9581,-92.0346,SAV INS DRUGS,101 E. LASTIE STREET,ERATH,70533,ERATH RX INC,
FS3008174,CHAIN PHARMACY,OUACHITA,LA,0.2,0.01440243077491081,32.4928,-92.0514,SAM'S PHARMACY 10-8237,5400 FRONTAGE RD.,MONROE,71202,,
FS3154363,RETAIL PHARMACY,EAST BATON ROUGE,LA,0,3.5005045320620805e-4,30.6495,-91.1209,SAFEMEDS SOLUTIONS,5323 MACHOST ROAD,ZACHARY,70791,DBA PREVALENCE HEALTH,
FS3211315,RETAIL PHARMACY,OUACHITA,LA,0.1,0.004295887418970879,32.5014,-92.117,SAINT JOHN PHARMACY,110 ST. JOHN ST,MONROE,71201,,
FS3266219,CHAIN PHARMACY,LIVINGSTON,LA,0.7,0.04124860489705771,30.4509,-90.9648,SAM'S PHARMACY 10-4837,201 BASS PRO BLVD.,DENHAM SPRINGS,70726,,
FS3367732,RETAIL PHARMACY,SAINT TAMMANY,LA,0.4,0.022360698422521436,30.6152,-89.9193,STARNS PHARMACY LLC,81550 HIGHWAY 21,BUSH,70431,,
FS3535854,CHAIN PHARMACY,SAINT TAMMANY,LA,0.1,0.0033640737799059154,30.4431,-90.1342,SAM'S PHARMACY 10-4874,69630 STIRLING BLVD,COVINGTON,70433,,
FT0145777,RETAIL PHARMACY,CLAIBORNE,LA,56.6,3.54829799379817,32.9612,-93.1393,TED'S PHARMACY,1866 MAIN ST,HAYNESVILLE,71038,,
FT0166050,RETAIL PHARMACY,SAINT TAMMANY,LA,0.4,0.022470473866830914,30.2911,-89.7235,TRINITY SPECIALTY PHARMACY,2800 E. GAUSE BLVD,SLIDELL,70461,,SUITE F
FT0377920,CHAIN PHARMACY,BOSSIER,LA,3.6,0.22289141583519329,32.5587,-93.7065,TARGET STORES A DIV. OF TARGET CORP.,TARGET STORE T-2273,BOSSIER CITY,71111,ATTN PHARMACY,2735 BEENE BLVD
FT0477439,RETAIL PHARMACY,LA SALLE,LA,189.9,11.897757721408562,31.6908,-92.1444,TRIANGLE PHARMACY LLC,PO BOX 1508,JENA,71342,,3148 WEST OAK ST
FT0585781,RETAIL PHARMACY,RAPIDES,LA,4.4,0.27651981410837095,31.2755,-92.4826,THE PILL BOX,4740 JACKSON ST EXT,ALEXANDRIA,71303,WILDEL LLC,
FT0586098,RETAIL PHARMACY,VERMILION,LA,13.8,0.862124630075854,29.9732,-92.1047,THRIFTY WAY PHARMACY OF ABBEVILLE,2640 NORTH DRIVE,ABBEVILLE,70510,,
FT0589599,RETAIL PHARMACY,VERMILION,LA,10.9,0.6852037171593504,29.9984,-92.2857,THRIFTY WAY PHARMACY OF KAPLAN INC.,100 NORTH CUSHING AVENUE,KAPLAN,70548,,
FT0693867,CHAIN PHARMACY,LAFAYETTE,LA,0.1,0.00772408717353828,30.2656,-91.9964,TARGET STORES A DIV. OF TARGET CORP.,TARGET STORE T-2377,LAFAYETTE,70501,ATTN PHARMACY,3225 LOUISIANA AVE
FT0711576,RETAIL PHARMACY,JEFFERSON,LA,0,4.280437733904174e-4,29.8725,-90.0463,"TOTAL LIFE CARE RX PHARMACY, LLC",2731 MANHATTAN BLVD,HARVEY,70058,TLC RX,SUITE B17
FT1113719,RETAIL PHARMACY,CALCASIEU,LA,0.9,0.05595546032542289,30.2237,-93.1958,"THRIFTY WAY OF LAKE CHARLES, INC",1001 3RD AVE,LAKE CHARLES,70601,,
FT1205182,RETAIL PHARMACY,SAINT LANDRY,LA,3,0.18869200914425568,30.5354,-92.0987,THRIFTY-T-WAY PHARMACY,1406 WEST LANDRY STREET,OPELOUSAS,70570,,
FT1312204,RETAIL PHARMACY,SAINT MARTIN,LA,16.4,1.0259494896181727,30.1102,-91.836,THRIFTY WAY PHARMACY OF ST. MARTINVILLE,1620 S. MAIN ST.,ST MARTINVLLE,70582,,
FT1327192,RETAIL PHARMACY,LAFAYETTE,LA,2.4,0.14991838936745971,30.2253,-92.0184,"TECHE DRUGS, INC.",509 JEFFERSON ST.,LAFAYETTE,70501,,
FT1579070,CHAIN PHARMACY,TANGIPAHOA,LA,1.2,0.07275044178269506,30.4811,-90.4618,TARGET STORES A DIV. OF TARGET CORP,TARGET STORE -2531,HAMMOND,70403,ATTN PHARMACY,2030 HAMMOND SQUARE DR
FT1661140,RETAIL PHARMACY,TANGIPAHOA,LA,6.1,0.3793983474274078,30.7326,-90.5116,THRIFT-TOWN PHARMACY,512 N 2ND STREET,AMITE,70422,,
FT1677509,RETAIL PHARMACY,ACADIA,LA,14.6,0.9150214807896441,30.2167,-92.3745,THE MEDICINE SHOPPE,704 N. PARKERSON AVE.,CROWLEY,70526,"LEGAL NAME: SOUTHERN PHARMACY SERVICES, LLC.",
FT2469864,RETAIL PHARMACY,EVANGELINE,LA,23.4,1.4634441260779183,30.4859,-92.5934,THRIFTY WAY PHARMACY OF BASILE,3131 STAGG AVE,BASILE,70515,,PO BOX 426
FT2595760,RETAIL PHARMACY,WEBSTER,LA,17.1,1.0690753503053778,33.002,-93.4606,THE CORNER DRUG STORE,27 REYNOLDS ST,SPRINGHILL,71075,,
FT2668258,RETAIL PHARMACY,SAINT LANDRY,LA,3,0.18497433783772774,30.5412,-92.0797,THRIFT CLINIC PHARMACY ON UNION LLC,825 N UNION,OPELOUSAS,70570,,
FT2703444,CHAIN PHARMACY,JEFFERSON,LA,0.1,0.0032835069063355737,30.0161,-90.2494,TARGET STORES A DIV. OF TARGET CORP.,TARGET STORE T-2534,KENNER,70065,ATTN PHARMACY,1401 W ESPLANADE AVE STE 200
FT2900137,RETAIL PHARMACY,LIVINGSTON,LA,3.4,0.21068075636152514,30.4958,-90.7475,THRIFT TOWN DRUGS INC,POST OFFICE BOX 238,LIVINGSTON,70754,,29680 SOUTH FROST ROAD
FT2940078,RETAIL PHARMACY,SAINT TAMMANY,LA,0.1,0.007805244304158152,30.4105,-90.1601,THE MEDICINE CABINET,211 COVINGTON ST,MADISONVILLE,70447,,
FU0578762,RETAIL PHARMACY,LAFAYETTE,LA,0.5,0.02867052760159481,30.2172,-92.0465,UNIVERSITY MEDICAL CENTER -OUTPATIENT PHARMACY,2390 WEST CONGRESS ST,LAFAYETTE,70506,,
FV2062127,RETAIL PHARMACY,OUACHITA,LA,0.3,0.018581994896869476,32.4671,-92.1576,VILLAGE PHARMACY,2238 JONESBORO RD.,WEST MONROE,71292,,
FV2178879,RETAIL PHARMACY,LIVINGSTON,LA,18,1.1280684172636966,30.3365,-90.8473,VILLAGE PHARMACY,18590 LA HWY 16 SUITE 1,PORT VINCENT,70726,,
FW0017170,CHAIN PHARMACY,LIVINGSTON,LA,10.7,0.6695646406564596,30.5735,-90.9562,"WALGREEN LOUISIANA CO., INC.",34865 LA HWY 16,DENHAM SPRINGS,70706,DBA: WALGREENS # 10400,
FW0047274,CHAIN PHARMACY,MOREHOUSE,LA,34.6,2.1698914476255817,32.7781,-91.8906,"WALGREEN LOUISIANA CO., INC.",1930 E MADISON AVE,BASTROP,71220,DBA: WALGREENS # 10536,
FW0125321,CHAIN PHARMACY,CALCASIEU,LA,1.9,0.11751924091568226,30.2288,-93.3268,"WALGREEN LOUISIANA CO., INC.",105 N CITIES SERVICE HWY,SULPHUR,70663,DBA: WALGREENS # 10509,
FW0285571,CHAIN PHARMACY,CALCASIEU,LA,1.4,0.09065566821849337,30.1839,-93.2181,"WALGREEN LOUISIANA CO., INC.",4097 RYAN ST,LAKE CHARLES,70605,DBA: WALGREENS #10508,
FW0287258,CHAIN PHARMACY,TERREBONNE,LA,8.1,0.5098261936325464,29.6368,-90.7587,"WALGREEN LOUISIANA CO., INC.",5831 W PARK AVE,HOUMA,70364,DBA: WALGREENS #10267,
FW0289567,CHAIN PHARMACY,EAST BATON ROUGE,LA,0.2,0.014844457726238103,30.4311,-91.0779,WAL-MART PHARMACY 10-5327,9830 OLD HAMMON HIGHWAY,BATON ROUGE,70816,,
FW0317784,CHAIN PHARMACY,VERNON,LA,65.7,4.116413888652338,31.1211,-93.2693,"WALGREEN LOUISIANA CO., INC.",2008 S. 5TH ST.,LEESVILLE,71446,DBA:  WALGREENS #10538,
FW0365228,CHAIN PHARMACY,SAINT MARTIN,LA,22.2,1.3894861663574933,30.2931,-91.9104,WAL-MART PHARMACY 10-0402,1932 REES STREET,BREAUX BRIDGE,70517,,
FW0366573,CHAIN PHARMACY,JEFFERSON DAVIS,LA,40.8,2.5575983705780985,30.2421,-92.6628,"WALGREEN LOUISIANA CO., INC.",1804 ELTON RD,JENNINGS,70546,DBA: WALGREENS #10577,
FW0413586,CHAIN PHARMACY,CADDO,LA,1.1,0.07031418625532775,32.4835,-93.7053,WAL-MART PHARMACY 10-3868,1125 SHREVEPORT BARKSDALE HIGHWAY,SHREVEPORT,71105,,
FW0483913,CHAIN PHARMACY,BEAUREGARD,LA,94.3,5.904354851034699,30.8608,-93.2872,"WALGREEN LOUISIANA CO., INC.",916 N. PINE ST.,DERIDDER,70634,DBA:  WALGREENS #10537,
FW0501280,CHAIN PHARMACY,WASHINGTON,LA,41.4,2.591258538195262,30.7912,-89.8631,"WALGREEN LOUISIANA CO., INC.",217 SUPERIOR AVE,BOGALUSA,70427,DBA: WALGREENS #09997,
FW0503284,CHAIN PHARMACY,ORLEANS,LA,0.1,0.006204725631975968,30.0189,-89.9721,WINN DIXIE PHARMACY # 1439,9701 CHEF MENTEUR HWY,NEW ORLEANS,70127,,
FW0511116,CHAIN PHARMACY,EAST BATON ROUGE,LA,0.1,0.006398982686784873,30.3956,-91.1601,WAL-MART PHARMACY 10-4659,5255 HIGHLAND ROAD,BATON ROUGE,70808,,
FW0524062,CHAIN PHARMACY,ORLEANS,LA,1.4,0.08944213235432055,29.9567,-90.1204,"WALGREEN LOUISIANA CO., INC.",2418 S. CARROLLTON AVE,NEW ORLEANS,70118,DBA: WALGREENS #05866,
FW0547654,CHAIN PHARMACY,ASCENSION,LA,5.6,0.3524829825028439,30.2541,-90.9884,"WALGREEN LOUISIANA CO., INC.",12506 HIGHWAY 73,GEISMAR,70734,DBA: WALGREENS #11196,
FW0560032,CHAIN PHARMACY,WASHINGTON,LA,8.4,0.5237788178704431,30.8461,-90.1591,WINN DIXIE PHARMACY #1501,731 WASHINGTON STREET,FRANKLINTON,70438,,
FW0560044,CHAIN PHARMACY,TANGIPAHOA,LA,2.7,0.17079524125150633,30.728,-90.5206,WINN DIXIE PHARMACY #1449,804 WEST OAK STREET,AMITE,70422,,
FW0560056,CHAIN PHARMACY,SAINT TAMMANY,LA,1.1,0.06850044760921917,30.2896,-89.7206,WINN DIXIE #1502,2985 GAUSE BLVD E,SLIDELL,70461,,
FW0570778,RETAIL PHARMACY,OUACHITA,LA,1,0.062399174639215044,32.5337,-92.1879,"WILEY'S PHARMACY AND COMPOUNDING SERVICES, INC.",2403 ARKANSAS RD,WEST MONROE,71291,D/B/A MASON'S PHARMACY,
FW0577708,CHAIN PHARMACY,SAINT LANDRY,LA,4.4,0.27505577566048295,30.4971,-92.4345,WINN DIXIE PHARMACY #1570,1800 W LAUREL AVE,EUNICE,70535,,
FW0577710,CHAIN PHARMACY,ACADIA,LA,2.5,0.15404451883191567,30.2304,-92.3823,WINN DIXIE PHARMACY #1490,2004 N. PARKERSON AVE,CROWLEY,70526,,
FW0577722,CHAIN PHARMACY,LAFAYETTE,LA,0.3,0.018437328046108058,30.2114,-92.0777,WINN DIXIE PHARMACY #1561,2240 AMBASSADOR CAFFERY PKWY,LAFAYETTE,70506,,
